video_url,author,text,time,votes,is_reply
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@RohiemAly,Messi Mbappe,6 months ago,1,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@TheMysteriousGuy18,"Virat kohli next up, i challenge you to get him",6 months ago,2,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@bhagirathipower3275,Leonel massi,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@luismariovasquez2108,Messi,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@Noobgaming-sk6nj,Messi,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@CharlieMcNeill-p8y,Messi and Suarez,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@Jester00000,Lebron janes,6 months ago,1,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@iswaryadav4056,Virat kohli ❤️,6 months ago,3,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@AbbasKhan-z2r6s,Next Messi,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@Liverpoolfanedits2010-e5m,Messi,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@alegoria-z9q,and Messi? for when,6 months ago,1,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@Crazy_remixer,MESSI,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@TWINSTOR,Libron James pls❤❤❤❤❤❤,6 months ago,1,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@SamNelson-l9n,Lebron James,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@rayan-209hq,Messi 😂❤❤,6 months ago,1,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@valentinajassohernandez5505,Me,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@anugyacrafty,Virat Kohli,6 months ago,3,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@SecretTeamA,Mere 😅,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@Rohit-mu4wd,Messi ❤,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@kroxson1,messi,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@SlOwZy-2b,Mbappe,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@T7imurt,Messi,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@FaizanKhan-ps6xi,Messi,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@Mr_Syperson,Lionel Messi,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@mattielias401,Messi,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@SkReditz245,And get messi,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@mcsoap2285,Alex Ovechkin from hockey plsss,6 months ago,1,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@Narendras200,Virat Kohli 😅,6 months ago,4,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@MahmudulHasan-0001,Messi,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@SAUDI2001X,Messi,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@mdlutforrahman4718,I want,6 months ago,1,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@RifatKarim-qs5xo,Messi,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@bhasuha,Sachin Tendulkar,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@Keyakhatun-y6w,I am fan for you,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@Lvphotdog,Messi,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@dylanwatts9641,Bukayo Saka or Gareth bale pls,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@EpicFooty77,Not atlet but he is mine hero . Max Verstappen!,6 months ago,1,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@pro_gaming12-c3q,Halland,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@Cr7-goatedit12,Messi or Yamal,6 months ago,1,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@AURAVERSE.769,Virat Kohli,6 months ago,3,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@SkReditz245,And Ronaldo same time,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@BumbarYT,MESSI,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@epicshinji9258,OHTANI SHOHEI!!,6 months ago,2,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@nidhimuthu4544,Me,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@garoachkarian-kh8gt,Messi,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@ArvDN0,lionel messi,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@Trico-e1o,LeBron james,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@LJxGodPulse,Messi,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@trytan7229,Virat kohli 😂❤,6 months ago,2,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@zayan2828,Hlo🎉,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@SecretTeamA,Me,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@MaheshThorat-tp2ov,Virat Kohli plz...❤❤,6 months ago,3,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@Aajjj244,Nigel sylvester,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@unknown.gamer-1M-b2v,Sir me 😢😢😢,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@IsackHadjarOnTop,Messi,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@Umer_here2289,Messi,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@PunAnimal,Lebron James,6 months ago,1,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@fatimatuzzohoratithi4379,Messi,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@marwaaly5016,How just how.,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@Lucky26-11,Me,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@Mafia-z4m,Beasttt🔥🔥🔥,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@vinodqa8467,CR,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@gerztouh,Khamzat Chimaev,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@ayanhoque11,Leo Messi,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@licentient,Hitlee,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@Collabkingodfirst,LeBron 🎉,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@azhfir,Messi,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@MOMOone71,Cc🤠j'espère vous divertir avec ma discipline assez insolite et très atypique.soyez curieux😉,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@donelle_leejoseph925,Messi,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@Fut-editz-o8x,Messi,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@_insta_reels_.tamil._,Messiiiiiiiiiii,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@MikkilHaddal,Magnus Midtbø,6 months ago,0,False
https://youtu.be/DZIASl9q90s?si=56faVqrrQ9AiQZph,@NikolausGrossinger-l7l,Messi❤❤❤,6 months ago,0,False
